Date,Exercise,Category,Type,Set,Weight,WeightType,Reps,Duration,Note
2026-04-18,Dumbbell Curls,pull,reps,2,40,lbs,13,,
2026-04-18,Dumbbell Curls,pull,reps,3,40,lbs,12,,
2026-04-18,Face Pulls,pull,reps,1,90,lbs,17,,
2026-04-18,Face Pulls,pull,reps,2,90,lbs,17,,
2026-04-18,Face Pulls,pull,reps,3,90,lbs,16,,
2026-04-18,Dead Hangs,pull,timed,1,,bodyweight,,83,
__DAYSPLIT__,2026-04-19,Cardio,,,,,,,
2026-04-19,Treadmill Run,cardio,timed,1,,,,2400,Mood:5|General:40 minutes. Getting genuinely better at this.
__DAYSPLIT__,2026-04-20,Push,,,,,,,
2026-04-20,Bench Press,push,reps,1,175,lbs,5,,Mood:5|Form:Perfect setup|General:HIT 175! Five under bodyweight. Almost there.
2026-04-20,Bench Press,push,reps,2,175,lbs,4,,
2026-04-20,Bench Press,push,reps,3,175,lbs,3,,
2026-04-20,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-04-20,Incline Dumbbell Press,push,reps,2,70,lbs,13,,
2026-04-20,Incline Dumbbell Press,push,reps,3,70,lbs,12,,
2026-04-20,Overhead Press,push,reps,1,115,lbs,8,,
2026-04-20,Overhead Press,push,reps,2,115,lbs,7,,
2026-04-20,Overhead Press,push,reps,3,115,lbs,6,,
2026-04-20,Lateral Raises,push,reps,1,35,lbs,17,,
2026-04-20,Lateral Raises,push,reps,2,35,lbs,16,,
2026-04-20,Lateral Raises,push,reps,3,35,lbs,16,,
2026-04-20,Dips,push,reps,1,,bodyweight,19,,
2026-04-20,Dips,push,reps,2,,bodyweight,19,,
2026-04-20,Dips,push,reps,3,,bodyweight,18,,
2026-04-20,Push Ups,push,reps,1,,bodyweight,33,,
2026-04-20,Push Ups,push,reps,2,,bodyweight,32,,
2026-04-20,Push Ups,push,reps,3,,bodyweight,31,,
2026-04-20,Tricep Pushdowns,push,reps,1,80,lbs,17,,
2026-04-20,Tricep Pushdowns,push,reps,2,80,lbs,16,,
2026-04-20,Tricep Pushdowns,push,reps,3,80,lbs,16,,
2026-04-20,Sauna,other,timed,1,,,,900,General:Post-PR sauna
__DAYSPLIT__,2026-04-21,Pull,,,,,,,
2026-04-21,Barbell Rows,pull,reps,1,220,lbs,9,,Mood:5|Form:Strong|General:Best pull session in weeks
2026-04-21,Barbell Rows,pull,reps,2,220,lbs,8,,
2026-04-21,Barbell Rows,pull,reps,3,220,lbs,7,,
2026-04-21,Lat Pulldowns,pull,reps,1,175,lbs,14,,
2026-04-21,Lat Pulldowns,pull,reps,2,175,lbs,13,,
2026-04-21,Lat Pulldowns,pull,reps,3,175,lbs,13,,
2026-04-21,Pullups,pull,reps,1,,bodyweight,3,,Mood:5|General:THREE on set one. Two weeks ago I could barely do one. The strength was always there just needed to unlock it.
2026-04-21,Pullups,pull,reps,2,,bodyweight,2,,
2026-04-21,Pullups,pull,reps,3,,bodyweight,1,,
2026-04-21,Banded Pullups,pull,reps,1,,banded,20,,Red|General:Volume work
2026-04-21,Banded Pullups,pull,reps,2,,banded,20,,
2026-04-21,Banded Pullups,pull,reps,3,,banded,19,,
2026-04-21,Dumbbell Curls,pull,reps,1,40,lbs,14,,
2026-04-21,Dumbbell Curls,pull,reps,2,40,lbs,14,,
2026-04-21,Dumbbell Curls,pull,reps,3,40,lbs,13,,
2026-04-21,Face Pulls,pull,reps,1,90,lbs,18,,
2026-04-21,Face Pulls,pull,reps,2,90,lbs,17,,
2026-04-21,Face Pulls,pull,reps,3,90,lbs,16,,
2026-04-21,Dead Hangs,pull,timed,1,,bodyweight,,85,
__DAYSPLIT__,2026-04-22,Other,,,,,,,
2026-04-22,Sauna,other,timed,1,,,,900,Mood:4|General:Recovery day. Earned it.
2026-04-22,Cold Plunge,other,timed,1,,,,180,General:3 minutes. Routine now.
2026-04-22,Foam Rolling,other,timed,1,,,,600,
__DAYSPLIT__,2026-04-23,Legs,,,,,,,
2026-04-23,Squat,legs,reps,1,220,lbs,9,,Mood:4|Form:Deep and controlled|General:Squat over 100kg now. Wild.
2026-04-23,Squat,legs,reps,2,220,lbs,8,,
2026-04-23,Squat,legs,reps,3,220,lbs,7,,
2026-04-23,Romanian Deadlift,legs,reps,1,210,lbs,8,,
2026-04-23,Romanian Deadlift,legs,reps,2,210,lbs,8,,
2026-04-23,Romanian Deadlift,legs,reps,3,210,lbs,7,,
2026-04-23,Leg Press,legs,reps,1,440,lbs,15,,
2026-04-23,Leg Press,legs,reps,2,440,lbs,14,,
2026-04-23,Leg Press,legs,reps,3,440,lbs,13,,
2026-04-23,Leg Curls,legs,reps,1,135,lbs,14,,
2026-04-23,Leg Curls,legs,reps,2,135,lbs,13,,
2026-04-23,Leg Curls,legs,reps,3,135,lbs,13,,
2026-04-23,Walking Lunges,legs,reps,1,45,lbs,14,,
2026-04-23,Walking Lunges,legs,reps,2,45,lbs,14,,
2026-04-23,Walking Lunges,legs,reps,3,45,lbs,13,,
2026-04-23,Calf Raises,legs,reps,1,280,lbs,18,,
2026-04-23,Calf Raises,legs,reps,2,280,lbs,17,,
2026-04-23,Calf Raises,legs,reps,3,280,lbs,16,,
2026-04-23,Plank,core,timed,1,,bodyweight,,85,General:Core. Still boring.
2026-04-23,Hanging Leg Raises,core,reps,1,,bodyweight,12,,
2026-04-23,Hanging Leg Raises,core,reps,2,,bodyweight,11,,
2026-04-23,Hanging Leg Raises,core,reps,3,,bodyweight,10,,
__DAYSPLIT__,2026-04-25,Pull,,,,,,,
2026-04-25,Barbell Rows,pull,reps,1,220,lbs,9,,Mood:4|Form:Smooth
2026-04-25,Barbell Rows,pull,reps,2,220,lbs,8,,
2026-04-25,Barbell Rows,pull,reps,3,220,lbs,8,,
2026-04-25,Lat Pulldowns,pull,reps,1,175,lbs,14,,
2026-04-25,Lat Pulldowns,pull,reps,2,175,lbs,14,,
2026-04-25,Lat Pulldowns,pull,reps,3,175,lbs,13,,
2026-04-25,Pullups,pull,reps,1,,bodyweight,3,,Mood:4|General:Consistent threes now. Aiming for four.
2026-04-25,Pullups,pull,reps,2,,bodyweight,2,,
2026-04-25,Pullups,pull,reps,3,,bodyweight,2,,
2026-04-25,Banded Pullups,pull,reps,1,,banded,21,,Red|General:Extra volume
2026-04-25,Banded Pullups,pull,reps,2,,banded,20,,
2026-04-25,Banded Pullups,pull,reps,3,,banded,19,,
2026-04-25,Dumbbell Curls,pull,reps,1,40,lbs,15,,
2026-04-25,Dumbbell Curls,pull,reps,2,40,lbs,14,,
2026-04-25,Dumbbell Curls,pull,reps,3,40,lbs,13,,
2026-04-25,Face Pulls,pull,reps,1,90,lbs,18,,
2026-04-25,Face Pulls,pull,reps,2,90,lbs,17,,
2026-04-25,Face Pulls,pull,reps,3,90,lbs,16,,
2026-04-25,Dead Hangs,pull,timed,1,,bodyweight,,85,
__DAYSPLIT__,2026-04-27,Push,,,,,,,
2026-04-27,Bench Press,push,reps,1,180,lbs,4,,Mood:5|Form:PERFECT|General:180 POUNDS. BODYWEIGHT BENCH. Benched my own bodyweight. First pullup three weeks ago and now this. Six and a half months.
2026-04-27,Bench Press,push,reps,2,180,lbs,3,,
2026-04-27,Bench Press,push,reps,3,180,lbs,2,,
2026-04-27,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-04-27,Incline Dumbbell Press,push,reps,2,70,lbs,13,,
2026-04-27,Incline Dumbbell Press,push,reps,3,70,lbs,13,,
2026-04-27,Overhead Press,push,reps,1,115,lbs,8,,
2026-04-27,Overhead Press,push,reps,2,115,lbs,7,,
2026-04-27,Overhead Press,push,reps,3,115,lbs,6,,
2026-04-27,Lateral Raises,push,reps,1,35,lbs,18,,
2026-04-27,Lateral Raises,push,reps,2,35,lbs,17,,
2026-04-27,Lateral Raises,push,reps,3,35,lbs,16,,
2026-04-27,Dips,push,reps,1,,bodyweight,20,,
2026-04-27,Dips,push,reps,2,,bodyweight,19,,
2026-04-27,Dips,push,reps,3,,bodyweight,18,,
2026-04-27,Push Ups,push,reps,1,,bodyweight,33,,
2026-04-27,Push Ups,push,reps,2,,bodyweight,32,,
2026-04-27,Push Ups,push,reps,3,,bodyweight,31,,
2026-04-27,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-04-27,Tricep Pushdowns,push,reps,2,80,lbs,17,,
2026-04-27,Tricep Pushdowns,push,reps,3,80,lbs,16,,
__DAYSPLIT__,2026-04-28,Pull,,,,,,,
2026-04-28,Barbell Rows,pull,reps,1,220,lbs,9,,Mood:5|Form:Great|General:Everything hitting. Two PRs this week.
2026-04-28,Barbell Rows,pull,reps,2,220,lbs,9,,
2026-04-28,Barbell Rows,pull,reps,3,220,lbs,8,,
2026-04-28,Lat Pulldowns,pull,reps,1,175,lbs,15,,
2026-04-28,Lat Pulldowns,pull,reps,2,175,lbs,14,,
2026-04-28,Lat Pulldowns,pull,reps,3,175,lbs,13,,
2026-04-28,Pullups,pull,reps,1,,bodyweight,3,,Mood:5|General:Three on both top sets now. Four is the next target.
2026-04-28,Pullups,pull,reps,2,,bodyweight,3,,
2026-04-28,Pullups,pull,reps,3,,bodyweight,2,,
2026-04-28,Banded Pullups,pull,reps,1,,banded,21,,Red|General:Volume reps
2026-04-28,Banded Pullups,pull,reps,2,,banded,20,,
2026-04-28,Banded Pullups,pull,reps,3,,banded,19,,
2026-04-28,Dumbbell Curls,pull,reps,1,40,lbs,15,,
2026-04-28,Dumbbell Curls,pull,reps,2,40,lbs,14,,
2026-04-28,Dumbbell Curls,pull,reps,3,40,lbs,13,,
2026-04-28,Face Pulls,pull,reps,1,90,lbs,18,,
2026-04-28,Face Pulls,pull,reps,2,90,lbs,17,,
2026-04-28,Face Pulls,pull,reps,3,90,lbs,17,,
2026-04-28,Dead Hangs,pull,timed,1,,bodyweight,,87,
__DAYSPLIT__,2026-04-29,Other,,,,,,,
2026-04-29,Stretching (General),mobility,timed,1,,,,900,Mood:4|General:Active recovery. Body feels good.
2026-04-29,Hip Flexor Stretches,mobility,timed,1,,,,300,
2026-04-29,Pigeon Stretch,mobility,timed,1,,,,300,
2026-04-29,Foam Rolling,other,timed,1,,,,600,
__DAYSPLIT__,2026-04-30,Legs,,,,,,,
2026-04-30,Squat,legs,reps,1,220,lbs,9,,Mood:4|Form:Best depth yet|General:Last leg day of April
2026-04-30,Squat,legs,reps,2,220,lbs,8,,
2026-04-30,Squat,legs,reps,3,220,lbs,8,,
2026-04-30,Romanian Deadlift,legs,reps,1,210,lbs,9,,
2026-04-30,Romanian Deadlift,legs,reps,2,210,lbs,8,,
2026-04-30,Romanian Deadlift,legs,reps,3,210,lbs,7,,
2026-04-30,Leg Press,legs,reps,1,445,lbs,15,,
2026-04-30,Leg Press,legs,reps,2,445,lbs,14,,
2026-04-30,Leg Press,legs,reps,3,445,lbs,14,,
2026-04-30,Leg Curls,legs,reps,1,140,lbs,15,,
2026-04-30,Leg Curls,legs,reps,2,140,lbs,14,,
2026-04-30,Leg Curls,legs,reps,3,140,lbs,13,,
2026-04-30,Walking Lunges,legs,reps,1,45,lbs,15,,
2026-04-30,Walking Lunges,legs,reps,2,45,lbs,14,,
2026-04-30,Walking Lunges,legs,reps,3,45,lbs,13,,
2026-04-30,Calf Raises,legs,reps,1,285,lbs,18,,
2026-04-30,Calf Raises,legs,reps,2,285,lbs,17,,
2026-04-30,Calf Raises,legs,reps,3,285,lbs,17,,
2026-04-30,Plank,core,timed,1,,bodyweight,,88,General:Almost 90 seconds. Progress.
2026-04-30,Ab Wheel Rollouts,core,reps,1,,bodyweight,10,,
2026-04-30,Ab Wheel Rollouts,core,reps,2,,bodyweight,9,,
2026-04-30,Ab Wheel Rollouts,core,reps,3,,bodyweight,8,,
__DAYSPLIT__,2026-05-01,Push,,,,,,,
2026-05-01,Bench Press,push,reps,1,165,lbs,8,,Mood:5|Form:Smooth|General:Six and a half months done. Started at 130lbs bench and zero pullups. Now benching bodyweight and doing sets of three unassisted. 堅持就是勝利.
2026-05-01,Bench Press,push,reps,2,165,lbs,8,,
2026-05-01,Bench Press,push,reps,3,165,lbs,7,,
2026-05-01,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-05-01,Incline Dumbbell Press,push,reps,2,70,lbs,14,,
2026-05-01,Incline Dumbbell Press,push,reps,3,70,lbs,13,,
2026-05-01,Overhead Press,push,reps,1,115,lbs,8,,
2026-05-01,Overhead Press,push,reps,2,115,lbs,7,,
2026-05-01,Overhead Press,push,reps,3,115,lbs,7,,
2026-05-01,Lateral Raises,push,reps,1,35,lbs,18,,
2026-05-01,Lateral Raises,push,reps,2,35,lbs,17,,
2026-05-01,Lateral Raises,push,reps,3,35,lbs,16,,
2026-05-01,Dips,push,reps,1,,bodyweight,20,,
2026-05-01,Dips,push,reps,2,,bodyweight,19,,
2026-05-01,Dips,push,reps,3,,bodyweight,19,,
2026-05-01,Push Ups,push,reps,1,,bodyweight,34,,
2026-05-01,Push Ups,push,reps,2,,bodyweight,33,,
2026-05-01,Push Ups,push,reps,3,,bodyweight,32,,
2026-05-01,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-05-01,Tricep Pushdowns,push,reps,2,80,lbs,17,,
2026-05-01,Tricep Pushdowns,push,reps,3,80,lbs,16,,
2026-05-01,Cold Plunge,other,timed,1,,,,180,Mood:5|General:Feeling like a new person
__DAYSPLIT__,2026-05-02,Pull,,,,,,,
2026-05-02,Pullups,pull,reps,1,,bodyweight,3,,Mood:5|General:Nearly seven months. Bodyweight bench done. Pullups real. What else.
2026-05-02,Pullups,pull,reps,2,,bodyweight,3,,
2026-05-02,Pullups,pull,reps,3,,bodyweight,2,,
2026-05-02,Banded Pullups,pull,reps,1,,banded,21,,Red|General:Volume
2026-05-02,Banded Pullups,pull,reps,2,,banded,20,,
2026-05-02,Banded Pullups,pull,reps,3,,banded,19,,
2026-05-02,Barbell Rows,pull,reps,1,220,lbs,9,,
2026-05-02,Barbell Rows,pull,reps,2,220,lbs,8,,
2026-05-02,Barbell Rows,pull,reps,3,220,lbs,8,,
2026-05-02,Lat Pulldowns,pull,reps,1,175,lbs,14,,
2026-05-02,Lat Pulldowns,pull,reps,2,175,lbs,13,,
2026-05-02,Lat Pulldowns,pull,reps,3,175,lbs,12,,
2026-05-02,Dumbbell Curls,pull,reps,1,40,lbs,14,,
2026-05-02,Dumbbell Curls,pull,reps,2,40,lbs,13,,
2026-05-02,Dumbbell Curls,pull,reps,3,40,lbs,12,,
2026-05-02,Face Pulls,pull,reps,1,90,lbs,18,,
2026-05-02,Face Pulls,pull,reps,2,90,lbs,17,,
2026-05-02,Face Pulls,pull,reps,3,90,lbs,16,,
2026-05-02,Dead Hangs,pull,timed,1,,bodyweight,,88,
__DAYSPLIT__,2026-05-04,Push,,,,,,,
2026-05-04,Bench Press,push,reps,1,165,lbs,8,,Mood:4|General:Bank holiday. Iron Church quiet. Had the bench to myself all morning.
2026-05-04,Bench Press,push,reps,2,165,lbs,8,,
2026-05-04,Bench Press,push,reps,3,165,lbs,7,,
2026-05-04,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-05-04,Incline Dumbbell Press,push,reps,2,70,lbs,14,,
2026-05-04,Incline Dumbbell Press,push,reps,3,70,lbs,13,,
2026-05-04,Overhead Press,push,reps,1,115,lbs,8,,
2026-05-04,Overhead Press,push,reps,2,115,lbs,7,,
2026-05-04,Overhead Press,push,reps,3,115,lbs,7,,
2026-05-04,Lateral Raises,push,reps,1,35,lbs,18,,
2026-05-04,Lateral Raises,push,reps,2,35,lbs,17,,
2026-05-04,Lateral Raises,push,reps,3,35,lbs,16,,
2026-05-04,Dips,push,reps,1,,bodyweight,20,,
2026-05-04,Dips,push,reps,2,,bodyweight,19,,
2026-05-04,Dips,push,reps,3,,bodyweight,18,,
2026-05-04,Push Ups,push,reps,1,,bodyweight,34,,
2026-05-04,Push Ups,push,reps,2,,bodyweight,33,,
2026-05-04,Push Ups,push,reps,3,,bodyweight,31,,
2026-05-04,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-05-04,Tricep Pushdowns,push,reps,2,80,lbs,17,,
2026-05-04,Tricep Pushdowns,push,reps,3,80,lbs,16,,
__DAYSPLIT__,2026-05-07,Legs,,,,,,,
2026-05-07,Squat,legs,reps,1,220,lbs,9,,Mood:3|Form:Good depth|General:Moved legs to Thursday. Work deadline yesterday.
2026-05-07,Squat,legs,reps,2,220,lbs,8,,
2026-05-07,Squat,legs,reps,3,220,lbs,8,,
2026-05-07,Romanian Deadlift,legs,reps,1,210,lbs,8,,
2026-05-07,Romanian Deadlift,legs,reps,2,210,lbs,8,,
2026-05-07,Romanian Deadlift,legs,reps,3,210,lbs,7,,
2026-05-07,Leg Press,legs,reps,1,445,lbs,15,,
2026-05-07,Leg Press,legs,reps,2,445,lbs,14,,
2026-05-07,Leg Press,legs,reps,3,445,lbs,14,,
2026-05-07,Leg Curls,legs,reps,1,140,lbs,15,,
2026-05-07,Leg Curls,legs,reps,2,140,lbs,14,,
2026-05-07,Leg Curls,legs,reps,3,140,lbs,13,,
2026-05-07,Walking Lunges,legs,reps,1,45,lbs,15,,
2026-05-07,Walking Lunges,legs,reps,2,45,lbs,14,,
2026-05-07,Walking Lunges,legs,reps,3,45,lbs,13,,
2026-05-07,Calf Raises,legs,reps,1,285,lbs,18,,
2026-05-07,Calf Raises,legs,reps,2,285,lbs,17,,
2026-05-07,Calf Raises,legs,reps,3,285,lbs,17,,
2026-05-07,Plank,core,timed,1,,bodyweight,,89,
2026-05-07,Ab Wheel Rollouts,core,reps,1,,bodyweight,10,,
2026-05-07,Ab Wheel Rollouts,core,reps,2,,bodyweight,9,,
2026-05-07,Ab Wheel Rollouts,core,reps,3,,bodyweight,9,,
__DAYSPLIT__,2026-05-09,Pull,,,,,,,
2026-05-09,Pullups,pull,reps,1,,bodyweight,3,,Mood:4|General:Threes on all three sets for the first time. Next step is four.
2026-05-09,Pullups,pull,reps,2,,bodyweight,3,,
2026-05-09,Pullups,pull,reps,3,,bodyweight,3,,
2026-05-09,Banded Pullups,pull,reps,1,,banded,22,,Red
2026-05-09,Banded Pullups,pull,reps,2,,banded,20,,
2026-05-09,Banded Pullups,pull,reps,3,,banded,19,,
2026-05-09,Barbell Rows,pull,reps,1,220,lbs,9,,
2026-05-09,Barbell Rows,pull,reps,2,220,lbs,9,,
2026-05-09,Barbell Rows,pull,reps,3,220,lbs,8,,
2026-05-09,Lat Pulldowns,pull,reps,1,175,lbs,14,,
2026-05-09,Lat Pulldowns,pull,reps,2,175,lbs,13,,
2026-05-09,Lat Pulldowns,pull,reps,3,175,lbs,12,,
2026-05-09,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-05-09,Dumbbell Curls,pull,reps,2,45,lbs,13,,
2026-05-09,Dumbbell Curls,pull,reps,3,45,lbs,12,,
2026-05-09,Face Pulls,pull,reps,1,90,lbs,18,,
2026-05-09,Face Pulls,pull,reps,2,90,lbs,17,,
2026-05-09,Face Pulls,pull,reps,3,90,lbs,16,,
2026-05-09,Dead Hangs,pull,timed,1,,bodyweight,,89,
__DAYSPLIT__,2026-05-11,Push,,,,,,,
2026-05-11,Bench Press,push,reps,1,165,lbs,8,,Mood:4
2026-05-11,Bench Press,push,reps,2,165,lbs,8,,
2026-05-11,Bench Press,push,reps,3,165,lbs,7,,
2026-05-11,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-05-11,Incline Dumbbell Press,push,reps,2,70,lbs,14,,
2026-05-11,Incline Dumbbell Press,push,reps,3,70,lbs,13,,
2026-05-11,Overhead Press,push,reps,1,115,lbs,8,,
2026-05-11,Overhead Press,push,reps,2,115,lbs,7,,
2026-05-11,Overhead Press,push,reps,3,115,lbs,6,,
2026-05-11,Lateral Raises,push,reps,1,35,lbs,18,,
2026-05-11,Lateral Raises,push,reps,2,35,lbs,17,,
2026-05-11,Lateral Raises,push,reps,3,35,lbs,17,,
2026-05-11,Dips,push,reps,1,,bodyweight,20,,
2026-05-11,Dips,push,reps,2,,bodyweight,20,,
2026-05-11,Dips,push,reps,3,,bodyweight,19,,
2026-05-11,Push Ups,push,reps,1,,bodyweight,35,,
2026-05-11,Push Ups,push,reps,2,,bodyweight,33,,
2026-05-11,Push Ups,push,reps,3,,bodyweight,31,,
2026-05-11,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-05-11,Tricep Pushdowns,push,reps,2,80,lbs,17,,
2026-05-11,Tricep Pushdowns,push,reps,3,80,lbs,17,,
__DAYSPLIT__,2026-05-14,Cardio,,,,,,,
2026-05-14,Treadmill Run,cardio,timed,1,,,,2520,Mood:5|General:5.2KM. Mapped the route on Google Maps after. Took 42 minutes. That is a 5K. Done.
__DAYSPLIT__,2026-05-16,Pull,,,,,,,
2026-05-16,Pullups,pull,reps,1,,bodyweight,3,,Mood:4|General:Tried for four on set one. Third rep solid. Fourth started and stalled halfway. Soon.
2026-05-16,Pullups,pull,reps,2,,bodyweight,3,,
2026-05-16,Pullups,pull,reps,3,,bodyweight,2,,
2026-05-16,Banded Pullups,pull,reps,1,,banded,22,,Red
2026-05-16,Banded Pullups,pull,reps,2,,banded,21,,
2026-05-16,Banded Pullups,pull,reps,3,,banded,20,,
2026-05-16,Barbell Rows,pull,reps,1,225,lbs,9,,
2026-05-16,Barbell Rows,pull,reps,2,225,lbs,8,,
2026-05-16,Barbell Rows,pull,reps,3,225,lbs,8,,
2026-05-16,Lat Pulldowns,pull,reps,1,175,lbs,14,,
2026-05-16,Lat Pulldowns,pull,reps,2,175,lbs,14,,
2026-05-16,Lat Pulldowns,pull,reps,3,175,lbs,13,,
2026-05-16,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-05-16,Dumbbell Curls,pull,reps,2,45,lbs,13,,
2026-05-16,Dumbbell Curls,pull,reps,3,45,lbs,12,,
2026-05-16,Face Pulls,pull,reps,1,90,lbs,18,,
2026-05-16,Face Pulls,pull,reps,2,90,lbs,17,,
2026-05-16,Face Pulls,pull,reps,3,90,lbs,17,,
2026-05-16,Dead Hangs,pull,timed,1,,bodyweight,,90,
2026-05-16,Sauna,other,timed,1,,,,900,General:Post-session sauna. Becoming a ritual.
__DAYSPLIT__,2026-05-18,Push,,,,,,,
2026-05-18,Bench Press,push,reps,1,165,lbs,8,,Mood:4
2026-05-18,Bench Press,push,reps,2,165,lbs,8,,
2026-05-18,Bench Press,push,reps,3,165,lbs,7,,
2026-05-18,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-05-18,Incline Dumbbell Press,push,reps,2,70,lbs,13,,
2026-05-18,Incline Dumbbell Press,push,reps,3,70,lbs,13,,
2026-05-18,Overhead Press,push,reps,1,115,lbs,8,,
2026-05-18,Overhead Press,push,reps,2,115,lbs,7,,
2026-05-18,Overhead Press,push,reps,3,115,lbs,7,,
2026-05-18,Lateral Raises,push,reps,1,40,lbs,18,,
2026-05-18,Lateral Raises,push,reps,2,40,lbs,17,,
2026-05-18,Lateral Raises,push,reps,3,40,lbs,16,,
2026-05-18,Dips,push,reps,1,,bodyweight,21,,
2026-05-18,Dips,push,reps,2,,bodyweight,20,,
2026-05-18,Dips,push,reps,3,,bodyweight,19,,
2026-05-18,Push Ups,push,reps,1,,bodyweight,35,,
2026-05-18,Push Ups,push,reps,2,,bodyweight,34,,
2026-05-18,Push Ups,push,reps,3,,bodyweight,32,,
2026-05-18,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-05-18,Tricep Pushdowns,push,reps,2,80,lbs,17,,
2026-05-18,Tricep Pushdowns,push,reps,3,80,lbs,16,,
__DAYSPLIT__,2026-05-19,Pull,,,,,,,
2026-05-19,Pullups,pull,reps,1,,bodyweight,4,,Mood:5|General:Four. Clean chin above the bar on all four. Stood there same as I did for the first one. This might never get old.
2026-05-19,Pullups,pull,reps,2,,bodyweight,3,,
2026-05-19,Pullups,pull,reps,3,,bodyweight,2,,
2026-05-19,Banded Pullups,pull,reps,1,,banded,23,,Red
2026-05-19,Banded Pullups,pull,reps,2,,banded,21,,
2026-05-19,Banded Pullups,pull,reps,3,,banded,20,,
2026-05-19,Barbell Rows,pull,reps,1,225,lbs,9,,
2026-05-19,Barbell Rows,pull,reps,2,225,lbs,9,,
2026-05-19,Barbell Rows,pull,reps,3,225,lbs,8,,
2026-05-19,Lat Pulldowns,pull,reps,1,180,lbs,14,,
2026-05-19,Lat Pulldowns,pull,reps,2,180,lbs,13,,
2026-05-19,Lat Pulldowns,pull,reps,3,180,lbs,12,,
2026-05-19,Dumbbell Curls,pull,reps,1,45,lbs,15,,
2026-05-19,Dumbbell Curls,pull,reps,2,45,lbs,14,,
2026-05-19,Dumbbell Curls,pull,reps,3,45,lbs,13,,
2026-05-19,Face Pulls,pull,reps,1,90,lbs,18,,
2026-05-19,Face Pulls,pull,reps,2,90,lbs,17,,
2026-05-19,Face Pulls,pull,reps,3,90,lbs,16,,
2026-05-19,Dead Hangs,pull,timed,1,,bodyweight,,91,
__DAYSPLIT__,2026-05-22,Push,,,,,,,
2026-05-22,Bench Press,push,reps,1,165,lbs,8,,Mood:4|General:Bank holiday weekend. Squeezing in a Friday session first.
2026-05-22,Bench Press,push,reps,2,165,lbs,8,,
2026-05-22,Bench Press,push,reps,3,165,lbs,7,,
2026-05-22,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-05-22,Incline Dumbbell Press,push,reps,2,70,lbs,14,,
2026-05-22,Incline Dumbbell Press,push,reps,3,70,lbs,13,,
2026-05-22,Overhead Press,push,reps,1,115,lbs,8,,
2026-05-22,Overhead Press,push,reps,2,115,lbs,7,,
2026-05-22,Overhead Press,push,reps,3,115,lbs,6,,
2026-05-22,Lateral Raises,push,reps,1,40,lbs,18,,
2026-05-22,Lateral Raises,push,reps,2,40,lbs,17,,
2026-05-22,Lateral Raises,push,reps,3,40,lbs,17,,
2026-05-22,Dips,push,reps,1,,bodyweight,21,,
2026-05-22,Dips,push,reps,2,,bodyweight,20,,
2026-05-22,Dips,push,reps,3,,bodyweight,20,,
2026-05-22,Push Ups,push,reps,1,,bodyweight,36,,
2026-05-22,Push Ups,push,reps,2,,bodyweight,34,,
2026-05-22,Push Ups,push,reps,3,,bodyweight,32,,
2026-05-22,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-05-22,Tricep Pushdowns,push,reps,2,80,lbs,17,,
2026-05-22,Tricep Pushdowns,push,reps,3,80,lbs,17,,
__DAYSPLIT__,2026-05-23,Pull,,,,,,,
2026-05-23,Pullups,pull,reps,1,,bodyweight,4,,Mood:4|General:Four on set one again. Dialing in the movement now.
2026-05-23,Pullups,pull,reps,2,,bodyweight,3,,
2026-05-23,Pullups,pull,reps,3,,bodyweight,3,,
2026-05-23,Banded Pullups,pull,reps,1,,banded,23,,Red
2026-05-23,Banded Pullups,pull,reps,2,,banded,22,,
2026-05-23,Banded Pullups,pull,reps,3,,banded,20,,
2026-05-23,Barbell Rows,pull,reps,1,225,lbs,9,,General:225 for the first time.
2026-05-23,Barbell Rows,pull,reps,2,225,lbs,8,,
2026-05-23,Barbell Rows,pull,reps,3,225,lbs,8,,
2026-05-23,Lat Pulldowns,pull,reps,1,180,lbs,14,,
2026-05-23,Lat Pulldowns,pull,reps,2,180,lbs,14,,
2026-05-23,Lat Pulldowns,pull,reps,3,180,lbs,13,,
2026-05-23,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-05-23,Dumbbell Curls,pull,reps,2,45,lbs,13,,
2026-05-23,Dumbbell Curls,pull,reps,3,45,lbs,12,,
2026-05-23,Face Pulls,pull,reps,1,90,lbs,18,,
2026-05-23,Face Pulls,pull,reps,2,90,lbs,18,,
2026-05-23,Face Pulls,pull,reps,3,90,lbs,17,,
2026-05-23,Dead Hangs,pull,timed,1,,bodyweight,,91,
